,AnalysisName,CatalogTypeCode,AnalysisID,YearID,EventID,ModelCode,Peril,ReTreatySID,ProgramID,ppnp,CompanyName,100shareloss,grloss,ntloss,finalnetloss100,finalnetgrloss,finalnetnetloss,TreatyID,cnty_cd
15140,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,561,5127,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4288294.06767318,686127.050827709,600361.169474246,4267435.57864549,682789.692583279,597440.981010369,371333_1,
15172,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,195,5136,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1809644.67733178,289543.148373085,253350.254826449,1619631.98621194,259141.117793911,226748.478069672,371333_1,
15268,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,196,5168,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2673941.12646332,427830.580234131,374351.757704864,2393177.30818467,382908.369309547,335044.823145854,371333_1,
15336,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,197,5190,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8194130.82645518,1311060.93223283,1147178.31570372,7333747.08967738,1173399.53434838,1026724.59255483,371333_1,
15547,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,199,5235,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10723781.7583411,1715805.08133458,1501329.44616775,9597784.67371528,1535645.54779445,1343689.85432014,371333_1,
15644,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,576,5248,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11051387.5490194,1768222.00784311,1547194.25686272,9890991.85637239,1582558.69701958,1384738.85989214,371333_1,
16074,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,204,5382,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8134912.59923967,1301586.01587835,1138887.76389355,7280746.77631951,1164919.48421112,1019304.54868473,371333_1,
16147,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,593,5420,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5328554.46422928,852568.714276684,745997.624992099,4769056.2454852,763048.999277632,667667.874367928,371333_1,
16175,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,206,5423,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
16176,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,206,5423,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
16561,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,210,5553,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3823687.51541795,611790.002466872,535316.252158513,3422200.32629906,547552.05220785,479108.045681869,371333_1,
16818,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1005,5648,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
16819,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1005,5648,23,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12277276.1349992,1964364.18159987,1718818.65889988,11816878.2799367,1890700.52478987,1654362.95919114,371333_2,
16938,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,214,5680,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7412194.67271817,1185951.14763491,1037707.25418054,6633914.23208276,1061426.27713324,928747.992491587,371333_1,
17217,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,218,5752,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
17218,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,218,5752,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5199546.91773447,831927.506837516,727936.568482826,5004563.90831943,800730.225331109,700638.947164721,371333_2,
17611,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,641,5882,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
17612,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,641,5882,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
17738,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,223,5908,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
17739,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,223,5908,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
17962,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,226,5959,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,666996.591968816,106719.454715011,93379.5228756342,596961.94981209,95513.9119699344,83574.6729736926,371333_1,
18143,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,651,5994,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8880986.14197089,1420957.78271534,1243338.05987592,7948482.59706394,1271757.21553023,1112787.56358895,371333_1,
18389,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,230,6085,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6466310.4847382,1034609.67755811,905283.467863348,5787347.88384069,925975.66141451,810228.703737696,371333_1,
18530,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,232,6137,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6259523.87055195,1001523.81928831,876333.341877273,5602273.86414399,896363.818263039,784318.340980159,371333_1,
18674,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,4240,6189,13,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6762056.41131056,1081929.02580969,946687.897583479,6052040.48812295,968326.478099673,847285.668337214,371333_1,
18687,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,234,6192,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
18688,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,234,6192,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12077488.4452716,1932398.15124346,1690848.38233802,11624582.6285739,1859933.22057183,1627441.56800035,371333_2,
18925,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,237,6277,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2022012.66014975,323522.02562396,283081.772420965,1809701.33083403,289552.212933444,253358.186316764,371333_1,
18984,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,683,6299,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2725791.6753756,436126.668060095,381610.834552583,2439583.54946116,390333.367913785,341541.696924562,371333_1,
19102,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,240,6349,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
19103,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,240,6349,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1862294.27931577,297967.084690523,260721.199104208,1792458.24384143,286793.319014629,250944.1541378,371333_2,
19374,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,243,6458,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,7941194.24667061,1270591.0794673,1111767.19453389,7107368.8507702,1137179.01612323,995031.639107828,371333_1,
19496,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,703,6499,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,588381.887524443,94141.1020039108,82373.464253422,526601.789334376,84256.2862935002,73724.2505068127,371333_1,
19618,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,708,6549,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8589195.39607769,1374271.26337243,1202487.35545088,7687329.87948953,1229972.78071832,1076226.18312853,371333_1,
19840,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,717,6633,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6687760.03464998,1070041.605544,936286.404850998,5985545.23101174,957687.236961878,837976.332341643,371333_1,
20132,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,727,6729,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,839536.38398909,134325.821438254,117535.093758473,751385.063670236,120221.610187238,105193.908913833,371333_1,
20170,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,253,6743,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8080130.25363364,1292820.84058138,1131218.23550871,7231716.57700211,1157074.65232034,1012440.3207803,371333_1,
20344,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,255,6817,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,91375.8181603383,14620.1309056541,12792.6145424474,81781.3572535028,13085.0171605604,11449.3900154904,371333_1,
20548,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,259,6922,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2028964.05551842,324634.248882948,284054.967772579,1815922.82968899,290547.652750238,254229.196156459,371333_1,
21015,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,766,7112,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2717840.89558407,434854.543293452,380497.72538177,2432467.60154775,389194.816247639,340545.464216684,371333_1,
21249,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,775,7193,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11873060.502553,1899689.68040849,1662228.47035743,10626389.149785,1700222.2639656,1487694.4809699,371333_1,
21573,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,794,7350,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6466710.20385849,1034673.63261736,905339.428540189,5787705.63245335,926032.901192536,810278.788543469,371333_1,
21672,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1330,7380,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,6446341.76158144,1031414.68185303,902487.846621401,5769475.87661538,923116.140258462,807726.622726154,371333_1,
21881,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1347,7457,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10200840.6366742,1632134.50186788,1428117.68913439,9129752.36982344,1460760.37917175,1278165.33177528,371333_1,
22019,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,282,7501,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,179769.559214253,28763.1294742805,25167.7382899954,160893.755496756,25743.000879481,22525.1257695459,371333_1,
22193,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,817,7566,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2661791.88787564,425886.702060102,372650.864302589,2382303.73964869,381168.598343791,333522.523550817,371333_1,
22217,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,285,7570,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,14400308.2995209,2304049.32792334,2016043.16193293,12888275.9280712,2062124.14849139,1804358.62992997,371333_1,
22341,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,820,7595,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3985239.89899228,637638.383838766,557933.58585892,3566789.70959809,570686.353535695,499350.559343733,371333_1,
22489,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,287,7653,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2947224.3455948,471555.895295168,412611.408383272,2637765.78930735,422042.526289176,369287.210503029,371333_1,
22561,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,829,7684,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12304707.2730862,1968753.16369379,1722659.01823206,11012713.0094121,1762034.08150594,1541779.8213177,371333_1,
22606,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,289,7702,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,351744.773721329,56279.1637954126,49244.2683209861,314811.572480589,50369.8515968943,44073.6201472825,371333_1,
22778,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,837,7777,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,981737.4576339,157077.993221424,137443.244068746,878655.02458234,140584.803933174,123011.703441528,371333_1,
22970,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,845,7844,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,10229404.491261,1636704.71860176,1432116.62877654,9155317.0196786,1464850.72314858,1281744.382755,371333_1,
23147,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,297,7910,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,13262728.0504407,2122036.48807051,1856781.9270617,11870141.6051444,1899222.65682311,1661819.82472022,371333_1,
23269,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,856,7963,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11163391.7438403,1786142.67901445,1562874.84413765,9991235.6107371,1598597.69771794,1398772.98550319,371333_1,
23593,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,870,8080,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4491754.93346145,718680.789353832,628845.690684603,4020120.665448,643219.30647168,562816.89316272,371333_1,
23631,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1455,8095,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13701605.0456575,2192256.8073052,1918224.70639205,371333_1,
23632,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1455,8095,23,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,19685421.9753958,3149667.51606333,2755959.07655541,18947218.6513185,3031554.98421095,2652610.61118459,371333_2,
23765,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,306,8135,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
23766,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,306,8135,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
24018,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1478,8245,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,14107550.2560943,2257208.04097509,1975057.03585321,12626257.4792044,2020201.19667271,1767676.04708862,371333_1,
24070,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1481,8255,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,784212.894677975,125474.063148476,109789.805254917,701870.540736788,112299.286517886,98261.8757031503,371333_1,
24370,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,314,8371,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,145191.007531427,23230.5612050283,20326.7410543998,129945.951740627,20791.3522785003,18192.4332436878,371333_1,
24384,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,900,8372,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1279081.19013579,204652.990421726,179071.36661901,1144777.66517153,183164.426427445,160268.873124014,371333_1,
24443,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,902,8390,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,3676391.32178025,588222.611484841,514694.785049236,3290370.23299333,526459.237278932,460651.832619066,371333_1,
24546,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,906,8420,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
24547,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,906,8420,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,524919.729420044,83987.156707207,73488.7621188061,505235.239566792,80837.6383306867,70732.9335393509,371333_2,
24722,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,912,8485,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,11237996.4581316,1798079.43330106,1573319.50413843,10058006.8300278,1609281.09280445,1408120.95620389,371333_1,
24864,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,320,8528,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,987641.079781191,158022.572764991,138269.751169367,883938.766404166,141430.202624667,123751.427296583,371333_1,
24977,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,919,8568,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,8188036.40031505,1310085.82405041,1146325.09604411,7328292.57828197,1172526.81252512,1025960.96095948,371333_1,
25013,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,920,8576,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,5462317.24525933,873970.759241493,764724.414336306,4888773.9345071,782203.829521136,684428.350830994,371333_1,
25140,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,323,8622,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
25141,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,323,8622,27,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12973858.6803212,2075817.38885139,1816340.21524496,12487338.9798091,1997974.23676946,1748227.45717328,371333_2,
25443,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,933,8724,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2041259.86897314,326601.579035702,285776.381656239,1826927.58273096,292308.413236953,255769.861582334,371333_1,
25543,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,937,8753,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,46221.4646446882,7395.43434315011,6471.00505025635,41368.2108569959,6618.91373711935,5791.54951997943,371333_1,
25795,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,950,8874,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13974396.1112907,2235903.37780652,1956415.4555807,371333_1,
25796,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,950,8874,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,703255.944738001,112520.95115808,98455.8322633201,676883.846810326,108301.415489652,94763.7385534456,371333_2,
26055,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1600,8963,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,12798323.9823614,2047731.83717782,1791765.35753059,11454499.9642134,1832719.99427415,1603629.99498988,371333_1,
26198,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,6135,9009,13,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,975253.00094796,156040.480151674,136535.420132714,872851.435848424,139656.229735748,122199.201018779,371333_1,
26308,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1613,9042,23,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13994288.9328173,2239086.22925077,1959200.45059443,371333_1,
26309,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,1613,9042,23,TC,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,20000000.0,3200000.0,2800000.0,19250000.0,3080000.0,2695000.0,371333_2,
26445,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,340,9076,27,TC,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,2657399.61914194,425183.93906271,372035.946679871,2378372.65913203,380539.625461125,332972.172278485,371333_1,
26875,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,993,9256,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,4817022.51352411,770723.602163857,674383.151893375,4311235.14960408,689797.623936652,603572.920944571,371333_1,
26967,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,995,9287,11,EQ,8450,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,15000000.0,2400000.0,2100000.0,13425000.0,2148000.0,1879500.0,371333_1,
26968,202507_US_TTY - Loss Analysis_????only_Area,STC,6489,995,9287,11,EQ,8451,202501_JEWELERS MUTUAL - PROPERTY CAT XOL,NP,JEWELERS MUTUAL,1602547.54513418,256407.607221469,224356.656318785,1542452.01219165,246792.321950664,215943.281706831,371333_2,
